r,lambda,zeta_abs
1.0382920753792215,1.328050433795291,1291838.8038122875
1.0418470828446145,1.335445344031833,1062184.2335032232
1.0454020903100074,1.342865530424533,870770.8394791442
1.0489570977754001,1.3503109929733903,711761.5844316252
1.052512105240793,1.3577817316784062,580104.5356407685
1.056067112706186,1.3652777465395802,471447.8997105756
1.059622120171579,1.3727990375569121,382060.2253273123
1.0631771276369717,1.3803456047304017,308756.31752647366
1.0667321351023646,1.3879174480600496,248829.16488458202
1.0702871425677576,1.3955145675458556,199987.98097348236
1.0738421500331505,1.4031369631878194,160302.30047830613
1.0773971574985433,1.4107846349859408,128151.94504780642
1.0809521649639362,1.4184575829402208,102182.5802642728
1.0845071724293291,1.4261558070506586,81266.51896335684
1.0880621798947219,1.433879307317254,64468.38338117699
1.0916171873601148,1.441628083740008,51015.21529824672
1.0951721948255078,1.44940213631892,40270.61578849845
1.0987272022909007,1.45720146505399,31712.501005716305
1.1022822097562934,1.4650260699452173,24914.07466445629
1.1058372172216864,1.4728759509926033,19527.638908705863
1.1093922246870793,1.480751108196147,15270.890912257137
1.112947232152472,1.4886515415558486,11915.380999734552
1.116502239617865,1.4965772510717084,9276.837844930338
1.120057247083258,1.5045282367437263,7207.096237399754
1.1236122545486509,1.5125044985719023,5587.3921309122425
1.1271672620140436,1.5205060365562357,4322.817559003198
1.1307222694794365,1.5285328506967275,3337.7540856777437
1.1342772769448295,1.5365849409933774,2572.1274805115177
1.1378322844102224,1.5446623074461854,1978.3481269073015
1.1413872918756152,1.5527649500551508,1518.8212530155881
1.144942299341008,1.5608928688202746,1163.9284575474903
1.148497306806401,1.5690460637415564,890.3972840844312
1.1520523142717938,1.577224534818996,679.9889122792083
1.1556073217371867,1.5854282820525938,518.4455407591461
1.1591623292025797,1.5936573054423497,394.6489047729257
1.1627173366679726,1.6019116049882636,299.94977498115844
1.1662723441333653,1.6101911806903348,227.63539220886193
1.1698273515987583,1.618496032548565,172.50776838115837
1.1733823590641512,1.6268261605629528,130.55077711906293
1.176937366529544,1.6351815647334982,98.66810658790878
1.180492373994937,1.6435622450602019,74.477576457713
1.1840473814603298,1.651968201543064,56.150140706768845
1.1876023889257228,1.6603994341820838,42.28420548275588
1.1911573963911155,1.6688559429772611,31.807770637723657
1.1947124038565085,1.677337727928597,23.902427454915024
1.1982674113219014,1.6858447890360908,17.944475434782905
1.2018224187872943,1.6943771262997427,13.45941026133454
1.205377426252687,1.702934739719552,10.086827321900458
1.20893243371808,1.7115176292955199,7.553417216617452
1.212487441183473,1.7201257950276458,5.652232106864665
1.2160424486488657,1.728759236915929,4.226799696920686
1.2195974561142586,1.737417954960371,3.158975768718707
1.2231524635796516,1.7461019491609708,2.3596733366419014
1.2267074710450445,1.7548112195177288,1.7618003238017261
1.2302624785104372,1.763545766030644,1.3148892197170896
1.2338174859758302,1.7723055886997179,0.9810203340104932
1.2373724934412231,1.7810906875249497,0.7317321130873174
1.2409275009066159,1.7899010625063392,0.5456831971603361
1.2444825083720088,1.798736713643887,0.4068859573207804
1.2480375158374017,1.807597640937593,0.30337372087446657
1.2515925233027947,1.8164838443874567,0.22619656871428215
1.2551475307681874,1.825395323993478,0.16866567056700893
1.2587025382335804,1.834332079755658,0.12578533401249858
1.2622575456989733,1.8432941116739956,0.09382662427672646
1.265812553164366,1.852281419748491,0.07000760855729263
1.269367560629759,1.8612940039791448,0.05225380115324139
1.272922568095152,1.8703318643659568,0.039018860415537
1.2764775755605449,1.8793950009089264,0.029150498679660467
1.2800325830259376,1.8884834136080537,0.021790283571132992
1.2835875904913305,1.8975971024633396,0.016298818605973053
1.2871425979567235,1.9067360674747835,0.012199911192263808
1.2906976054221164,1.9159003086423854,0.009138933759941506
1.2942526128875091,1.9250898259661446,0.00685178592525094
1.297807620352902,1.9343046194460625,0.005141769026396635
1.301362627818295,1.9435446890821382,0.003862362451345167
1.3049176352836878,1.9528100348743715,0.002904399537891977
1.3084726427490807,1.9621006568227635,0.0021865215311335654
1.3120276502144737,1.9714165549273133,0.0016480729036465465
1.3155826576798666,1.980757729188021,0.0012438142309716908
1.3191376651452593,1.9901241796048863,0.0009399878007242654
1.3226926726106523,1.9995159061779102,0.0007113897727797072
1.3262476800760452,2.008932908907092,0.000539191176976732
1.329802687541438,2.018375187792431,0.0004093159641568971
1.3333576950068309,2.027842742833929,0.00031123343104007034
