words,fitness,U00,U01,U02,U10,U11,U12,U20,U21,U22
aaa aBa AAA,0.22583846751964992,0.928003668969994,0.37257105413129066,1.314854328960866e-06,0.37257105413361064,0.9280036689642048,3.2780049988409867e-06,1.100136436675478e-09,3.5318773291995074e-06,0.999999999993763
aa aBa AAA,0.22583846751966055,0.9280036689699909,0.3725710541312977,1.3148543289609068e-06,0.37257105413361785,0.9280036689642015,3.278004998841015e-06,1.1001364366754744e-09,3.531877329199549e-06,0.999999999993763
aaa aBa AbA,0.22583888921505904,0.9280036689669717,0.372571054126718,3.2780049988413302e-06,0.3725710541323974,0.9280036689695497,1.3148543289610042e-06,2.552124002461199e-06,2.4414794193025e-06,0.999999999993763
aa aBa AbA,0.22583888921506956,0.9280036689669688,0.3725710541267252,3.2780049988410736e-06,0.37257105413240454,0.9280036689695468,1.3148543289609305e-06,2.5521240024609694e-06,2.441479419302356e-06,0.999999999993763
aaa aBa BAA,0.22583963793077344,0.9280036689699602,0.37257105413354125,3.379072958363087e-07,0.3725710541335971,0.9280036689699919,1.1896443064900005e-07,2.692565069765284e-07,2.3629390552836124e-07,0.9999999999999358
aa aBa BAA,0.2258396379307841,0.9280036689699571,0.37257105413354846,3.3790729583627893e-07,0.3725710541336043,0.928003668969989,1.1896443064899109e-07,2.6925650697650225e-07,2.3629390552834393e-07,0.9999999999999358
bb bAA ABA,0.23055032956487756,0.9584466122518152,0.22706723080016147,0.17268631723377784,0.23732918740209466,0.9705626410841033,0.04102458456719937,0.15828754932110176,0.08030337744202315,0.9841221566966795
BB aaB aba,0.23055032956487928,0.9584466122518152,0.2270672308001614,0.17268631723377906,0.23732918740209472,0.9705626410841033,0.04102458456719964,0.15828754932110287,0.0803033774420237,0.9841221566966792
aaa aBa AAB,0.23117352975561428,0.9266180993298385,0.3695046292336147,0.06960766458721758,0.37201478139604566,0.9278353962753766,0.026953289991525083,0.05462508963113994,0.05087048646753594,0.9972102552568071
aa aBa AAB,0.23117352975562355,0.9266180993298354,0.3695046292336221,0.06960766458721536,0.3720147813960529,0.9278353962753736,0.026953289991524812,0.05462508963113758,0.0508704864675353,0.9972102552568072
aaa AAB BAA,0.2426250767165786,0.9982669040079961,0.05884707697487531,0.0004581416850766867,0.05884886033056725,0.9982366141898721,0.007776485615856443,2.8964310012029404e-07,0.0077899693358404135,0.9999696577285047
aa AAB BAA,0.24262507671658184,0.9982669040079961,0.05884707697487295,0.00045814168507666815,0.0588488603305649,0.9982366141898722,0.00777648561585644,2.896431001202668e-07,0.00778996933584041,0.9999696577285047
baa AAA Baa,0.24429388476663705,0.9982669040080359,0.05884872610556053,0.0001256899482140293,0.058848860330565085,0.9982646248197624,0.0021331833612584705,6.32943621453459e-08,0.002136883059932353,0.9999977168627857
aaa AAB ABA,0.24477512970892926,0.9982617851636784,0.05884764513838825,0.0032191526046979765,0.05884855856943194,0.9982669037756844,0.00018968502471047426,0.0032024109864510503,0.0003787978019878027,0.9999948005245323
aa AAB ABA,0.24477512970893245,0.9982617851636784,0.05884764513838588,0.0032191526046981642,0.05884855856942958,0.9982669037756845,0.00018968502471047763,0.003202410986451238,0.0003787978019878096,0.9999948005245323
AA baa Baa,0.24483774392528784,0.9982646562754416,0.058848326739353425,0.0021331833612583838,0.05884872782441924,0.9982669039067078,0.0001256899482140276,0.00212208970636836,0.00025100695997742873,0.9999977168627857
baa AAA AAB,0.2448905337280523,0.9982669040080381,0.05884885774114703,1.7457623313570018e-05,0.0588488603305652,0.9982668600771696,0.00029615783400825625,1.1834328305751615e-09,0.0002966719252892323,0.9999999559928834
AA baa bAA,0.24493849706318374,0.9982669040080381,0.05884885965009938,8.949272016812627e-06,0.05884886033056675,0.9982668924556481,0.00015187078913425295,3.6607887476579933e-09,0.00015213423693728593,0.999999988427587
AA baa AAB,0.24496588082399157,0.9982668606836047,0.05884885004346215,0.00029615783400824296,0.05884885777654685,0.9982669040059512,1.7457623313569706e-05,0.0002946172029960216,3.48559170731954e-05,0.9999999559928834
aa bb ABA,0.2458206686712378,0.9504953413885466,0.30568154500831424,0.05583367299398873,0.31072384607431996,0.9332179061912698,0.1804301278743789,0.003049176848269633,0.188846849603885,0.9820018176740997
