words,fitness,U00,U01,U02,U10,U11,U12,U20,U21,U22
aaa AAb AAA,1.070409128715287,0.691559858337341,0.14746173176941627,0.7071067811865486,0.20854238099933922,0.9780133308534839,7.0360384185619296e-15,0.6915598583373411,0.14746173176942645,0.7071067811865464
aba AAA ABA,1.0744425662895638,0.6710136792446935,0.22302610220891145,0.7071067811865474,0.31540653850704975,0.9489566457257154,9.43689570931383e-16,0.6710136792446937,0.22302610220891012,0.7071067811865477
AA aba AAA,1.0744425662895656,0.671013679244693,0.22302610220890953,0.7071067811865485,0.31540653850705225,0.9489566457257146,4.052314039881821e-15,0.671013679244693,0.22302610220891558,0.7071067811865466
aa aba AAA,1.074442566289566,0.671013679244693,0.22302610220890953,0.7071067811865487,0.3154065385070525,0.9489566457257145,4.246603069191224e-15,0.671013679244693,0.22302610220891594,0.7071067811865464
aaa aba AAA,1.0744425662895682,0.6710136792446917,0.22302610220890778,0.7071067811865498,0.3154065385070569,0.9489566457257129,1.0796918914479647e-14,0.6710136792446917,0.22302610220892385,0.707106781186545
aBa bAA AbA,1.07490589987785,0.6979611772686101,0.11335870070628015,0.707106781186547,0.16031341195181095,0.9870661629031607,2.9559688030644793e-15,0.6979611772686103,0.11335870070627592,0.7071067811865479
aaB aBa bAA,1.074905899877851,0.6979611772686103,0.11335870070627804,0.7071067811865476,0.1603134119518108,0.9870661629031605,2.220446049250313e-16,0.6979611772686103,0.11335870070627777,0.7071067811865475
aab AAb BAA,1.0829185651050586,0.7025735442113012,0.0799400711431405,0.7071067811865475,0.11305233278770023,0.9935890347881557,8.257283745649602e-16,0.7025735442113014,0.07994007114314168,0.7071067811865475
aab Baa BAA,1.0829185651050586,0.7025735442113012,0.07994007114314118,0.7071067811865476,0.11305233278770117,0.9935890347881556,8.049116928532385e-16,0.7025735442113014,0.07994007114314233,0.7071067811865475
aa bAA AAA,1.0840096747162218,0.7029814233002403,0.0762700366773769,0.7071067811865475,0.10786212027183865,0.9941658629275415,1.1518563880486e-15,0.7029814233002403,0.07627003667737527,0.7071067811865477
aaa aaB AAA,1.0840096747162218,0.7029814233002405,0.076270036677377,0.7071067811865474,0.10786212027183692,0.9941658629275418,2.9976021664879227e-15,0.7029814233002405,0.07627003667737273,0.7071067811865478
aaa bAA AAA,1.0840096747162218,0.7029814233002405,0.07627003667737699,0.7071067811865474,0.10786212027183689,0.9941658629275416,3.0322966360074588e-15,0.7029814233002405,0.07627003667737269,0.7071067811865478
aa aaB AAA,1.0840096747162218,0.7029814233002403,0.07627003667737693,0.7071067811865475,0.10786212027183865,0.9941658629275415,1.1796119636642288e-15,0.7029814233002403,0.07627003667737525,0.7071067811865477
AA aaB AAA,1.0840096747162218,0.7029814233002403,0.07627003667737696,0.7071067811865475,0.10786212027183889,0.9941658629275417,9.506284648352903e-16,0.7029814233002403,0.07627003667737559,0.7071067811865477
AA bAA AAA,1.0840096747162218,0.7029814233002403,0.07627003667737692,0.7071067811865475,0.10786212027183889,0.9941658629275417,8.951173136040325e-16,0.7029814233002403,0.07627003667737563,0.7071067811865477
baa AAA AAB,1.0856919789348995,0.6553090914045219,0.2656501359355576,0.7071067811865476,0.37568602508632115,0.9267470046106652,6.938893903907228e-16,0.6553090914045221,0.26565013593555664,0.7071067811865476
AA baa AAA,1.0856919789349015,0.6553090914045212,0.26565013593555564,0.7071067811865486,0.37568602508632304,0.9267470046106641,3.497202527569243e-15,0.6553090914045214,0.2656501359355611,0.7071067811865465
aa baa AAA,1.085691978934902,0.6553090914045212,0.26565013593555525,0.7071067811865488,0.3756860250863233,0.9267470046106641,4.3576253716537394e-15,0.6553090914045213,0.26565013593556197,0.7071067811865461
aaa baa AAA,1.0856919789349055,0.6553090914045201,0.26565013593555226,0.7071067811865511,0.3756860250863275,0.9267470046106625,1.2129186544029835e-14,0.6553090914045201,0.2656501359355708,0.707106781186544
BB aaa aBa,1.086148712885236,0.7146859196456556,0.024575212933823348,0.6990136587860789,0.0476497862197465,0.9987714554249095,0.013604326577253429,0.6978205601252058,0.043030672056863686,0.7149788997787827
bb AA aBa,1.086148712885236,0.7146859196456554,0.024575212933824142,0.6990136587860792,0.047649786219747886,0.9987714554249095,0.013604326577253693,0.697820560125206,0.04303067205686485,0.7149788997787825
bb aaa aBa,1.0861487128852363,0.7146859196456554,0.0245752129338233,0.6990136587860791,0.047649786219746325,0.9987714554249093,0.013604326577253294,0.697820560125206,0.04303067205686347,0.7149788997787825
BB aaa AbA,1.0861487128852374,0.7146859196456548,0.024575212933824333,0.6990136587860798,0.04764978621974644,0.9987714554249095,0.013604326577251878,0.6978205601252068,0.04303067205686256,0.7149788997787818
bb AA AbA,1.0861487128852374,0.7146859196456545,0.02457521293382513,0.69901365878608,0.04764978621974784,0.9987714554249093,0.013604326577252131,0.6978205601252069,0.04303067205686373,0.7149788997787817
bb aaa AbA,1.0861487128852376,0.7146859196456545,0.02457521293382429,0.6990136587860799,0.04764978621974627,0.9987714554249095,0.01360432657725175,0.6978205601252069,0.043030672056862354,0.7149788997787818
baa AAb AAB,1.087121737793722,0.6536406464819335,0.2697293185152099,0.7071067811865479,0.3814548604138632,0.9243874671730684,8.881784197001252e-16,0.6536406464819338,0.2697293185152113,0.7071067811865472
