r,lambda,zeta_abs
0.5334810152934322,0.5346019936785111,300.0060431255598
0.537036022758825,0.5384076897406171,400.43560547318316
0.540591030224218,0.5422386619588813,532.7291006441607
0.5441460376896108,0.5460949103333033,706.3801168749928
0.5477010451550037,0.5499764348638834,933.5044503496631
0.5512560526203966,0.5538832355506214,1229.498710296347
0.5548110600857895,0.5578153123935176,1613.8445530741637
0.5583660675511823,0.5617726653925715,2111.085108098473
0.5619210750165753,0.5657552945477836,2752.003471677093
0.5654760824819681,0.5697631998591537,3575.0364556974396
0.569031089947361,0.5737963813266815,4627.959947403718
0.5725860974127539,0.5778548389503677,5969.885085490834
0.5761411048781467,0.5819385727302117,7673.606764348823
0.5796961123435397,0.5860475826662137,9828.347474441543
0.5832511198089325,0.5901818687583738,12542.939857507685
0.5868061272743255,0.5943414310066919,15949.49024007799
0.5903611347397183,0.5985262694111678,20207.562406208795
0.5939161422051112,0.6027363839718018,25508.915545962158
0.5974711496705041,0.6069717746885939,32082.82221513253
0.6010261571358969,0.6112324415615438,40201.98080595083
0.6045811646012899,0.615518384590652,50189.022019282565
0.6081361720666827,0.6198296037759179,62423.5897545246
0.6116911795320756,0.624166099117342,77349.95338271323
0.6152461869974685,0.628527870614924,95485.08034806643
0.6188011944628614,0.632914918268664,117427.06541924899
0.6223562019282542,0.637327242078562,143863.77585331255
0.6259112093936472,0.641764842044618,175581.53065788906
0.62946621685904,0.646227718166832,213473.5877438987
0.6330212243244329,0.650715870445204,258548.1660774465
0.6365762317898258,0.655229298879734,311935.6823405854
0.6401312392552186,0.659768003470422,374894.8348319459
0.6436862467206116,0.6643319842172681,448817.12347506144
0.6472412541860044,0.6689212411202721,535229.3562814008
0.6507962616513974,0.6735357741794341,635793.6621497525
0.6543512691167902,0.678175583394754,752304.5103962302
0.657906276582183,0.6828406687662318,886682.2319316996
0.661461284047576,0.687531030293868,1040962.5485460717
0.6650162915129688,0.692246667977662,1217281.6481568175
0.6685712989783618,0.696987581817614,1417856.3976178945
0.6721263064437546,0.7017537718137239,1644959.3627092936
0.6756813139091475,0.706545237965992,1900888.4084468181
0.6792363213745404,0.7113619802744179,2187930.78214343
0.6827913288399333,0.716203998739002,2508321.735899242
0.6863463363053262,0.7210712933597438,2864197.9223162397
0.689901343770719,0.7259638641366437,3257545.9938099766
0.6934563512361119,0.7308817110697019,3690147.0470771976
0.6970113587015048,0.7358248341589178,4163517.773891102
0.7005663661668977,0.7407932334042918,4678849.399923994
0.7041213736322905,0.7457869088058238,5236945.706152579
0.7076763810976835,0.7508058603635137,5838161.623165201
0.7112313885630763,0.7558500880773616,6482344.057420362
0.7147863960284693,0.7609195919473677,7168776.740220953
0.7183414034938621,0.7660143719735316,7896130.97526859
0.7218964109592549,0.7711344281558535,8662424.190451708
0.7254514184246479,0.7762797604943336,9464988.166757232
0.7290064258900407,0.7814503689889715,10300448.716554776
0.7325614333554337,0.7866462536397675,11164718.41206245
0.7361164408208265,0.7918674144467214,12053003.72243435
0.7396714482862194,0.7971138514098334,12959827.607480047
0.7432264557516123,0.8023855645291033,13879068.243677923
0.7467814632170052,0.8076825538045314,14804014.133051945
0.7503364706823981,0.8130048192361172,15727435.3799728
0.7538914781477909,0.8183523608238611,16641670.429825416
0.7574464856131838,0.8237251785677631,17538727.063803393
0.7610014930785767,0.829123272467823,18410395.954285245
0.7645565005439696,0.834546642524041,19248374.624521006
0.7681115080093625,0.8399952887364169,20044399.24368136
0.7716665154747554,0.8454692111049509,20790381.341665737
0.7752215229401482,0.8509684096296428,21478546.263452273
0.7787765304055411,0.8564928843104926,22101570.013423484
0.782331537870934,0.8620426351475007,22652711.075845923
0.7858865453363268,0.8676176621406665,23125933.84410864
0.7894415528017198,0.8732179652899905,23516020.44988276
0.7929965602671126,0.8788435445954724,23818668.05052661
0.7965515677325056,0.8844944000571124,24030569.00107322
0.8001065751978984,0.8901705316749102,24149471.793744896
0.8036615826632914,0.8958719394488662,24174221.1772558
0.8072165901286842,0.9015986233789801,24104776.451108813
0.810771597594077,0.907350583465252,23942207.545469943
0.81432660505947,0.913127819707682,23688669.122453183
0.8178816125248628,0.9189303321062698,23347353.54691276
0.8214366199902557,0.9247581206610158,22922424.152270112
0.8249916274556486,0.9306111853719197,22418930.748996865
0.8285466349210415,0.9364895262389816,21842709.772542726
0.8321016423864344,0.9423931432622015,21200271.829499237
0.8356566498518273,0.9483220364415795,20498679.66484976
0.8392116573172201,0.9542762057771154,19745419.733369797
0.842766664782613,0.9602556512688092,18948270.61244508
0.8463216722480059,0.9662603729166611,18115171.444219764
0.8498766797133988,0.9722903707206709,17254093.44846132
0.8534316871787917,0.978345644680839,16372917.31356431
0.8569866946441845,0.9844261947971648,15479318.964634135
0.8605417021095775,0.9905320210696488,14580665.8393986
0.8640967095749703,0.9966631234982906,13683925.391349098
0.8676517170403633,1.0028195020830906,12795587.101911617
0.8712067245057561,1.0090011568240485,11921598.83660832
0.8747617319711489,1.0152080877211642,11067317.940023813
0.8783167394365419,1.0214402947744383,10237477.045671662
0.8818717469019347,1.02769777798387,9436164.192069389
0.8854267543673277,1.03398053734946,8666816.495826231
0.8889817618327205,1.0402885728712077,7932226.344082684
0.8925367692981134,1.0466218845491138,7234558.837201451
0.8960917767635063,1.0529804723831777,6575379.040697941
0.8996467842288991,1.0593643363733993,5955687.493001402
